reportDate,asin,campaignName,adGroupName,total_impressions,total_clicks,total_cost,attributedSales14d
2025-04-01,B0DHS3HGCG,SD/Mattress Topper/COMP/VCPM/Sept24/1,COMP/PT,1691,3,99.45,0
2025-04-01,B0CR3HPYD7,SD/Cervical Neck/CAT/PT/VCPM/Dec23/1,CAT,2927,4,114.17,0
2025-04-01,B0CYV68HV1,SD/Cozy Pillow/RM/AP/VCPM/Jul24/1,RM/AP,1974,4,12.25,0
2025-04-01,B0DJKRX1P7,SD/Dual Pro/CAT/Feb25/1,CAT,1445,4,102.71,0
2025-04-01,B0F1431TW7,SD/FoldableElectricWheelchair/RM/AP/March25/1,Views Remarketing,447,4,12.61,0
2025-04-01,B0BS74W4Y7,SD/Sleeping Pillow/COMP/PT/VCPM/Dec23/1,COMP/PT,1898,4,129.94,0
2025-04-01,B0DZJ3R41F,SD/BarefootClassic/RM/AP/March25/1,Views Remarketing,2135,5,101.75,0
2025-04-01,B0DZJ1GXR6,SD/BarefootClassic/RM/AP/March25/1,Views Remarketing,4549,5,276.15,0
2025-04-01,B0DSLLDPCR,SD/Butterfly Pillow/RM/AP/VCPM/Jan25/1,RM/AP,1059,5,40,0
2025-04-01,B0CYWKQGJW,SD/Cozy Pillow/Brand/PT/VCPM/Apr24/1,brand pt,2736,5,467.26,0
2025-04-01,B0BXKX5ZQC,SD/Heel Pad/COMP/HP/VCPM/Apr23/1,COMP High Price,630,5,16.86,0
2025-04-01,B09RV5MGQ2,SD/Insole/UPS/HPMC/VCPM/Apr23/1,Insole X Heel Pad/Max Comfort,4085,5,408.64,1637.3
2025-04-01,B0DMKCT2C5,SD/Travel Neck/COMP/VCPM/Dec24/1,COMP/PT,3938,5,514.71,0
2025-04-01,B0DQV7SPVZ,SD/Barefoot/Brand/PT/Feb25/1,Brand - PT,6263,6,940.45,0
2025-04-01,B0DZJ2L93B,SD/BarefootClassic/RM/AP/March25/1,Views Remarketing,2439,6,135.29,0
2025-04-01,B0CBKGQB3R,SD/Coccyx/COMP/PT/VCPM/Ultimate Pro/Jul23/1,COMP/PT,2085,6,212.97,0
2025-04-01,B0CYV68HV1,SD/Cozy Pillow/Brand/PT/VCPM/Apr24/1,brand pt,2755,6,465.25,0
2025-04-01,B09RV5MGQ2,SD/Insole/Dual Gel/Comp/PT/VCPM/Aug22/1,Comp/PT,4950,6,262.13,483.05
2025-04-01,B0DNQ8RV95,SD/Sofa Backrest/RM/VCPM/Feb25/1,Views Remarketing,3999,6,111.75,0
2025-04-01,B0DMKG9SMZ,SD/Travel Neck/Brand/PT/VCPM/Dec24/1,brand pt,5137,6,393.28,0
2025-04-01,B0DYPBWKXN,SD/WedgeLapDeskCombo/RM/AP/March25/1,Views Remarketing,4630,6,266.55,0
2025-04-01,B0CPYSWJV5,SD/Car Neck Pillow/Brand/PT/VCPM/Dec23/1,brandxbrand,9254,7,1344.8,0
2025-04-01,B0BXKT3K3L,SD/Heel Pad/CAT/VCPM/May23/1,CAT,2657,7,32.65,0
2025-04-01,B09RV5Y43H,SD/Insole/Dual Gel/RM/AP/2/VCPM/Aug23/1,pack of 2,8281,7,132.77,0
2025-04-01,B0D31TT9X9,SD/Pillow/2 IN/COMP/PT/VCPM/May24/1,COMP/PT,8185,7,368.85,1143.22
2025-04-01,B0DVPRCHK1,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,6562,7,535.88,0
2025-04-01,B0B25DVQHP,SD/Wedge Cushion/RM/AP/2/VCPM/Apr23/1,pack of 2,4618,8,358.81,0
2025-04-01,B0DKYRL6YJ,SD/Active Socks/RM/AP/VCPM/Dec24/1,RM/AP,2289,9,29.56,0
2025-04-01,B0CPYSWJV5,SD/Car Neck Pillow/COMP/PT/VCPM/Dec23/1,COMP/PT,7385,10,589.52,0
2025-04-01,B0CR416YKM,SD/Cervical Neck/COMP/PT/VCPM/Dec23/1,COMP/PT,4122,10,271.84,0
2025-04-01,B0DNZG2W4T,SD/LapDesk Pillow/COMP/PT/VCPM/Jan25/1,COMP/PT,6005,10,377.68,0
2025-04-01,B0CG35T6BH,SD/Insole/Max Comfort/COMP/PT/VCPM/Sep23/1,COMP/PT,3381,11,295.71,677.12
2025-04-01,B0DYPBWKXN,SD/WedgeLapDeskCombo/CAT/March25/1,CAT,8166,11,426.44,0
2025-04-01,B0BXKW3X3Y,SD/Heel Pad/CAT/VCPM/May23/1,CAT,10324,12,158.54,0
2025-04-01,B0D3XTXGT4,SD/Wedge Plus/COMP/PT/VCPM/May24/1,COMP/PT,6896,12,687.72,0
2025-04-01,B0DVPGH2Y7,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,12226,12,724.14,0
2025-04-01,B0DMKDVGB5,SD/Travel Neck/Brand/PT/VCPM/Dec24/1,brand pt,7596,13,594.91,0
2025-04-01,B07T896SSW,SD/Wheel Chairs/MAC/RM/AP/VCPM/Oct23/1,RM/AP,1630,13,116.7,0
2025-04-01,B0CJ5CWXQ5,SD/Back/RM/AP/Ultimate Pro/Feb25/1,Views Remarketing,8981,14,462.2,0
2025-04-01,B0DMKDVGB5,SD/Travel Neck/COMP/VCPM/Dec24/1,COMP/PT,3882,14,490.2,0
2025-04-01,B0D3XX9TJZ,SD/Wedge Plus/COMP/PT/VCPM/May24/1,COMP/PT,6245,14,699.98,0
2025-04-01,B0CPZGCS4L,SD/Cervical Pillow/RM/AP/VCPM/Mar24/1,RM/AP,9923,15,161.04,0
2025-04-01,B0DVPRJC9Y,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,8555,15,685.06,2141.9
2025-04-01,B0DJ3BPT37,SD/Car Wedge/Comp/PT/Feb25/1,Car Wedge,9305,16,706.52,1355.08
2025-04-01,B0CZ939KBC,SD/Car Backrest Pillow/RM/AP/VCPM/Apr24/1,RM/AP,12023,17,582.26,0
2025-04-01,B0DC73962Q,SD/Arch Sport/RCB/Brand/PT/Aug23/1,brand pt,8149,19,819.77,1650.9
2025-04-01,B0CYWKQGJW,SD/Cozy Pillow/RM/AP/VCPM/Jul24/1,RM/AP,9545,23,58.56,0
2025-04-01,B0DWFY2QVZ,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,16266,23,1574.39,1570.48
2025-04-01,B0DWFY2QVZ,SD/CuddlePillow/RM/AP/Feb25/1,Views Remarketing,16153,24,555.63,0
2025-04-01,B0CG38FXMP,SD/Insole/Max Comfort/RM/AP/VCPM/Oct23/1,RM/AP,16486,24,210.14,0
2025-04-01,B0D1RH1FGP,SD/Tailbone Pillow/CAT/VCPM/Feb25/1,CAT,33445,29,885.01,0
2025-04-01,B0D1RH1FGP,SD/Tailbone Pillow/Brand/PT/VCPM/Apr24/1,brand pt,7402,31,1784.24,0
2025-04-01,B0CJ8VYBQP,SD/Combo/CAT/Ultimate Pro/VCPM/Sep23/1,CAT,25839,34,980.64,0
2025-04-01,B0DVPLZ6ZG,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,20796,34,1208.61,0
2025-04-01,B0DVPR3S5W,SD/MeshChair/RM/AP/Feb25/1,Views Remarketing,19205,38,1086.74,0
2025-04-01,B0D6Z15DB8,SD/Rigid Arch Support/RM/AP/VCPM/JuL24/1,RM/AP,22515,38,462.82,1144.92
2025-04-01,B09RV5MGQ2,SD/Insole/Dual Gel/RM/AP/VCPM/June22/1,RM/AP,31530,39,410.3,0
2025-04-01,B0D2H84KYS,SD/Car Backrest Pillow/RM/AP/VCPM/Apr24/1,RM/AP,23358,48,1085.74,1270.34
2025-04-01,B09RV5JVMM,SD/Insole/Dual Gel/RM/AP/VCPM/June22/1,RM/AP,32251,50,411.43,0
2025-04-01,B0BS74W4Y7,SD/Sleeping Pillow/RM/AP/VCPM/Jun23/1,RM/AP,33580,57,574.52,0
2025-04-01,B0D1RH1FGP,SD/Tailbone Pillow/RM/AP/Feb25/2,Views Remarketing,33990,60,1254.46,0
2025-04-01,B0DJKR4763,SD/Dual Pro/RM/AP/Feb25/1,Views Remarketing,38862,62,1594.78,0
2025-04-01,B0DVPJ6HB2,SD/WedgePlusColors/RM/AP/Feb25/1,Views Remarketing,49542,67,2945.66,3377.15
2025-04-01,B0CBKGQB3R,SD/Coccyx/RM/AP/Ultimate Pro/VCPM/Oct23/1,RM/AP,38214,76,1077.49,0
2025-04-01,B0DQV7SPVZ,SD/Barefoot/RM/AP/Feb25/1,Views Remarketing,60051,88,1078.76,0
2025-04-01,B0CPYSWJV5,SD/Car Neck Pillow/CAT/PT/VCPM/Dec23/1,CAT,110138,95,1306.61,0
2025-04-01,B0DNZKF8RQ,SD/LapDesk Pillow/RM/AP/VCPM/Jan25/1,RM/AP,54853,96,418.38,0
2025-04-01,B0DJ3BPT37,SD/Car Wedge/CAT/Feb24/1,CAT,85793,121,1115.34,0
2025-04-01,B0D3XX9TJZ,SD/Wedge Plus/RM/AP/VCPM/May24/1,RM/AP,94341,137,1831,0
2025-04-01,B0CJ8VYBQP,SD/Combo/RM/AP/Ultimate Pro/VCPM/Oct23/1,RM/AP,105812,152,2960.64,0
2025-04-01,B0DMKDVGB5,SD/Travel Neck/RM/AP/VCPM/Dec24/1,RM/AP,65181,152,1008.65,1524.58
2025-04-01,B0DJ3BPT37,SD/Car Wedge/RM/AP/VCPM/Feb25/1,Views Remarketing,114357,189,3455.17,1355.08
2025-04-01,B0DMKCT2C5,SD/Travel Neck/RM/AP/VCPM/Dec24/1,RM/AP,177968,365,3884.18,1524.58
2025-04-02,B0DKYRK7QT,SD/Active Socks/Brand/PT/VCPM/Dec24/1,brand pt,0,0,0,0
2025-04-02,B0DKYRL6YJ,SD/Active Socks/CAT/VCPM/Dec24/1,CAT,0,0,0,0
2025-04-02,B0DKYRL6YJ,SD/Active Socks/COMP/PT/VCPM/Dec24/1,COMP/PT,0,0,0,0
2025-04-02,B0DC73962Q,SD/Arch Sport/RCB/CAT/VCPM/Aug23/1,CAT,0,0,0,0
2025-04-02,B0DC73962Q,SD/Arch Sport/RCB/COMP/VCPM/Aug24/1,comp,0,0,0,0
2025-04-02,B0CJ5CWXQ5,SD/Back/Brand/PT/Ultimate Pro/Feb25/1,Brand PT,8,0,0.42,0
2025-04-02,B0CJ5CWXQ5,SD/Back/CAT/Ultimate Pro/Feb25/1,CAT,0,0,0,0
2025-04-02,B0CJ5CWXQ5,SD/Back/COMP/PT/Ultimate Pro/Feb25/1,Comp PT,7,0,0.02,0
2025-04-02,B0CJ5CWXQ5,SD/Back/COMP/PT/VCPM/Ultimate Pro/Sep23/1,COMP/PT,415,0,25.18,0
2025-04-02,B0CJ5CWXQ5,SD/Back/RM/AP/Ultimate Pro/Feb25/1,Views Remarketing,0,0,0,0
2025-04-02,B0CJ5CWXQ5,SD/Back/Ups/VCPM/Ultimate Pro/Sep23/1,ups,18,0,3.42,0
2025-04-02,B0DQV7SPVZ,SD/Barefoot/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DZJ5DKJW,SD/BarefootClassic/RM/AP/March25/1,Views Remarketing,1165,0,68.85,0
2025-04-02,B0DSLL5PWQ,SD/Butterfly Pillow/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-04-02,B0DSLLDPCR,SD/Butterfly Pillow/Brand/PT/VCPM/Jan25/1,Brand - PT,62,0,3.65,0
2025-04-02,B0DSLLGZFZ,SD/Butterfly Pillow/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-04-02,B0DSLLGZFZ,SD/Butterfly Pillow/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-04-02,B0DSLL5PWQ,SD/Butterfly Pillow/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-04-02,B0DSLLDPCR,SD/Butterfly Pillow/COMP/PT/Feb25/1,Comp PT,179,0,10.63,0
2025-04-02,B0DJM9STYQ,SD/Car Combo/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DJM9STYQ,SD/Car Combo/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-04-02,B0D62KWFPD,SD/Car Neck Pillow/COMP/PT/VCPM/Dec23/1,COMP/PT,0,0,0,0
2025-04-02,B0CPYSWJV5,SD/Car Neck Pillow/RM/AP/VCPM/Feb24/1,RM/AP,0,0,0,0
2025-04-02,B0D62KWFPD,SD/Car Neck Pillow/RM/AP/VCPM/Feb24/1,RM/AP,0,0,0,0
2025-04-02,B0D62KWFPD,SD/Car Neck Pillow/RM/AP/VCPM/Jan24/1,RM/AP,0,0,0,0
2025-04-02,B0CR416YKM,SD/Cervical Neck/COMP/PT/VCPM/Dec23/1,COMP/PT,1644,0,120.41,0
2025-04-02,B0CR3PBD24,SD/Cervical Neck/COMP/PT/VCPM/Dec23/1,COMP/PT,0,0,0,0
2025-04-02,B0CR3HPYD7,SD/Cervical Neck/PT/Grey to Blue/VCPM/Apr24/1,PT,0,0,0,0
2025-04-02,B0CR3PBD24,SD/Cervical Neck/RM/AP/VCPM/Jan24/1,RM/AP,0,0,0,0
2025-04-02,B0CR3HPYD7,SD/Cervical Neck/RM/AP/VCPM/Jan24/1,RM/AP,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/Brand/PT/VCPM/May23/1,brandxbrand,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/CAT/VCPM/Nov22/1,CAT,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/CAT/VCPM/Nov22/2,CAT/VCPM,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,0,0,0,0
2025-04-02,B0C58CSWR2,SD/Coccyx/COMP/PT/VCPM/Jan23/1,Ad group - 31/1/2023 16:31:30,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/Comp/PT/Fovera/CPC/Nov22/1,Fovera,20,0,0,0
2025-04-02,B0C58CSWR2,SD/Coccyx/Comp/PT/Fovera/CPC/Nov22/1,Fovera,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/Comp/PT/VCPM/ALLOTHERS/Apr23/1,COMP,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/RM/AP/VCPM/Sep22/1,RM/AP,0,0,0,0
2025-04-02,B0BGH4BDYQ,SD/Coccyx/RM/CAT/VCPM/Aug23/1,CAT,0,0,0,0
2025-04-02,B0CJ8VYBQP,SD/Combo/Ups/VCPM/Ultimate Pro/Sep23/1,ups,12,0,0.69,0
2025-04-02,B0BM3D1Z8K,SD/Commode Chair/Brand/PT/May23/1,brandxbrand,3,0,0.2,0
2025-04-02,B0BM3D1Z8K,SD/Commode Chair/RM/AP/Nov22/1,RM/AP,375,0,12.82,0
2025-04-02,B0CYV68HV1,SD/Cozy Pillow/CAT/PT/VCPM/Jul24/1,CAT,22,0,0.16,0
2025-04-02,B0CYWKQGJW,SD/Cozy Pillow/CAT/PT/VCPM/Jul24/1,CAT,0,0,0,0
2025-04-02,B0CYV68HV1,SD/Cozy Pillow/COMP/PT/VCPM/Jul24/1,comp,552,0,32.7,0
2025-04-02,B0DWFXWJXJ,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-04-02,B0DWFXJ1DT,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-04-02,B0DWFVF3J5,SD/CuddlePillow/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-04-02,B0DWFXWJXJ,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DWFXNWNP,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DWFVF3J5,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DWFVG5M1,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DWFXJ1DT,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DWFY2QVZ,SD/CuddlePillow/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DWFXWJXJ,SD/CuddlePillow/CAT/Feb25/2,CAT,0,0,0,0
2025-04-02,B0DWFY2QVZ,SD/CuddlePillow/CAT/Feb25/2,CAT,0,0,0,0
2025-04-02,B0DWFXWJXJ,SD/CuddlePillow/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-04-02,B0C53GWWJ8,SD/Cushion Combo/Brand/PT/VCPM/May23/1,brandxbrand,0,0,0,0
2025-04-02,B0C53GWWJ8,SD/Cushion Combo/COMP/PT/VCPM/May23/1,COMP/PT,0,0,0,0
2025-04-02,B0DZCZK7RW,SD/DeepSleepCovers/CAT/March25/1,CAT,0,0,0,0
2025-04-02,B0DZD51SHQ,SD/DeepSleepCovers/CAT/March25/1,CAT,0,0,0,0
2025-04-02,B0DZD51SHQ,SD/DeepSleepCovers/RM/AP/March25/1,Brand - PT,0,0,0,0
2025-04-02,B0DZCZK7RW,SD/DeepSleepCovers/RM/AP/March25/1,Brand - PT,0,0,0,0
2025-04-02,B0DJKR4763,SD/Dual Pro/Brand/PT/Feb251,Brand PT,0,0,0,0
2025-04-02,B0DR2R1RJQ,SD/Ergonomic Chair/Brand/PT/VCPM/Jan25/1,Brand - PT,0,0,0,0
2025-04-02,B0DR2R1RJQ,SD/Ergonomic Chair/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-04-02,B0BXKT3K3L,SD/Heel Pad/Brand/PT/VCPM/May23/1,brandxbrand,82,0,3.57,0
2025-04-02,B0BXKX5ZQC,SD/Heel Pad/Brand/PT/VCPM/May23/1,brandxbrand,99,0,8.57,0
2025-04-02,B0BXKT3K3L,SD/Heel Pad/COMP/HP/VCPM/Apr23/1,COMP High Price,231,0,9.92,0
2025-04-02,B0BXKX5ZQC,SD/Heel Pad/COMP/LP/VCPM/Apr23/1,COMP Low Price,462,0,23.39,0
2025-04-02,B0C96X89BB,SD/Insole/Arch Support/CAT/VCPM/Jun23/1,CAT,0,0,0,0
2025-04-02,B0C96VW2LP,SD/Insole/Arch Support/CAT/VCPM/Jun23/1,CAT,0,0,0,0
2025-04-02,B0C96VW2LP,SD/Insole/Arch Support/UPS/VCPM/Jun23/1,ups,437,0,30.76,0
2025-04-02,B0C96X89BB,SD/Insole/Arch Support/UPS/VCPM/Jun23/1,ups,697,0,52.64,0
2025-04-02,B0B8JNKFBM,SD/Insole/CAT/PT/RH4/VCPM/Aug22/1,CAT/PT,0,0,0,0
2025-04-02,B09RV5JVMM,SD/Insole/CAT/PT/RH4/VCPM/Aug22/1,CAT/PT,0,0,0,0
2025-04-02,B0B8JMGNKJ,SD/Insole/CAT/PT/RH4/VCPM/Aug22/1,CAT/PT,0,0,0,0
2025-04-02,B09RV5MGQ2,SD/Insole/CAT/PT/RH4/VCPM/Aug22/1,CAT/PT,0,0,0,0
2025-04-02,B09RV5MGQ2,SD/Insole/Dual Gel/Brand/PT/VCPM/June22/1,Brand/PT,15,0,2.05,0
2025-04-02,B09RV5JVMM,SD/Insole/Dual Gel/Brand/PT/VCPM/June22/1,Brand/PT,9,0,2.67,0
2025-04-02,B09RV5JVMM,SD/Insole/Dual Gel/CAT/VCPM/Aug22/1,CAT,0,0,0,0
2025-04-02,B09RV5MGQ2,SD/Insole/Dual Gel/CAT/VCPM/Aug22/1,CAT,0,0,0,0
2025-04-02,B0CG38FXMP,SD/Insole/Max Comfort/CAT/PT/VCPM/Aug23/1,CAT,0,0,0,0
2025-04-02,B0CG35T6BH,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,79,0,2.32,0
2025-04-02,B0CG38FXMP,SD/Insole/Max Comfort/COMP/PT/Boldfit/VCPM/Sep23/1,boldfit,24,0,0.78,0
2025-04-02,B0CG35T6BH,SD/Insole/Max Comfort/RM/AP/VCPM/Oct23/1,RM/AP,0,0,0,0
2025-04-02,B0CG35T6BH,SD/Insole/Max Comfort/UPS/PT/VCPM/Aug23/1,ups,130,0,11.24,0
2025-04-02,B0CG38FXMP,SD/Insole/Max Comfort/UPS/PT/VCPM/Aug23/1,ups,62,0,6.54,0
2025-04-02,B09RX3BFGM,SD/Insole/UPS/Heel Pads/2/VCPM/Apr23/1,pack of 2,45,0,3.75,0
2025-04-02,B0DNZG2W4T,SD/LapDesk Pillow/Brand/PT/VCPM/Jan25/1,brand pt,0,0,0,0
2025-04-02,B0DNZKF8RQ,SD/LapDesk Pillow/Brand/PT/VCPM/Jan25/1,brand pt,19,0,4.09,0
2025-04-02,B0C3XCQYM2,SD/Lumbar/Brand/PT/VCPM/May23/1,Brand tar,5,0,0,0
2025-04-02,B0C3XC6JG5,SD/Lumbar/New/CAT/PT/VCPM/May23/1,Ad group - 15/5/2023 17:06:08,0,0,0,0
2025-04-02,B0C3XC6JG5,SD/Lumbar/New/RM/VCPM/Feb25/1,Views Remarketing,0,0,0,0
2025-04-02,B0C3XCQYM2,SD/Lumbar/New/RM/VCPM/Feb25/1,Views Remarketing,0,0,0,0
2025-04-02,B0DZ71YSBX,SD/LumboSacralBelt/CAT/VCPM/Mar25/1,CAT,10,0,0.19,0
2025-04-02,B09LZ2SPDP,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3R8KN2K,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3RBMQVL,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B09M3Z2HTC,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3R72PX9,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B09M3YK8QR,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B09M3Y1FLY,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3RB2X37,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B09M3T63YZ,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3R8PVK9,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B09LZ3WWFL,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3RB2ZPD,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3R8C9WZ,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3RBMXJT,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3R61RBQ,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B0B3R77QH6,SD/Mask/Ultimate Pro/Brand/PT/Sep22/1,Brand/PT,0,0,0,0
2025-04-02,B09K4J6TYF,SD/Mask/Ultimate/UPS/Silver+/July22/1,Ultimate X Silver +,0,0,0,0
2025-04-02,B09K5CBBHN,SD/Mask/Ultimate/UPS/Silver+/July22/1,Ultimate X Silver +,0,0,0,0
2025-04-02,B09K5CV5XY,SD/Mask/Ultimate/UPS/Silver+/July22/1,Ultimate X Silver +,0,0,0,0
2025-04-02,B0DHS3HGCG,SD/Mattress Topper/Brand/PT/VCPM/Feb25/1,brand -PT,159,0,12.98,0
2025-04-02,B0DHS3HGCG,SD/Mattress Topper/Brand/PT/VCPM/Sept24/1,brand pt,0,0,0,0
2025-04-02,B0DHS4SVS5,SD/Mattress Topper/CAT/VCPM/Nov24/1,CAT,0,0,0,0
2025-04-02,B0DHS4SVS5,SD/Mattress Topper/CAT/VCPM/Sept24/1,CAT,0,0,0,0
2025-04-02,B0DHS3HGCG,SD/Mattress Topper/CAT/VCPM/Sept24/1,CAT,0,0,0,0
2025-04-02,B0DVPR3S5W,SD/MeshChair/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-04-02,B0DVPNFC13,SD/MeshChair/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-04-02,B0DVPNFC13,SD/MeshChair/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DVPNFC13,SD/MeshChair/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-04-02,B0DVPNFC13,SD/MeshChair/Comp/VCPM/Feb25/1,Comp,0,0,0,0
2025-04-02,B0DVPR3S5W,SD/MeshChair/Comp/VCPM/Feb25/1,Comp,0,0,0,0
2025-04-02,B0DVPNFC13,SD/MeshChair/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-04-02,B0F26NDYJQ,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-04-02,B0F26MDVFG,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-04-02,B0F26N5V67,SD/MiniCarNeckPillow/CAT/March25/1,CAT,0,0,0,0
2025-04-02,B0BS74W4Y7,SD/Sleeping Pillow/CAT/PT/VCPM/Jan24/1,CAT,42,0,0.66,0
2025-04-02,B0BS74W4Y7,SD/Sleeping Pillow/COMP/PT/ARMOR/VCPM/Jan24/1,COMP/PT,0,0,0,0
2025-04-02,B0BS74W4Y7,SD/Sleeping Pillow/UPS/PT/VCPM/Sep23/1,ups,3,0,0,0
2025-04-02,B0BH8FHRNH,SD/Socket/CAT/Feb25/1,CAT,1156,0,35.72,0
2025-04-02,B0BH8FHRNH,SD/Socket/Comp/PT/Feb25/1,Comp PT,0,0,0,0
2025-04-02,B0BH8FHRNH,SD/Socket/RM/AP/CPC/Nov22/1,RM/AP,0,0,0,0
2025-04-02,B0BH8FHRNH,SD/Socket/UPS/Coccyx/VCPM/Jun23/1,ups,0,0,0,0
2025-04-02,B0DNQ8RV95,SD/Sofa Backrest/CAT/Nov24/1,CAT,0,0,0,0
2025-04-02,B0DNQ8RV95,SD/Sofa Backrest/Comp/PT/Feb25/1,Comp PT,8,0,0.12,0
2025-04-02,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Dec24/1,CAT,0,0,0,0
2025-04-02,B0DMKDVGB5,SD/Travel Neck/CAT/VCPM/Dec24/1,CAT,0,0,0,0
2025-04-02,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Jan25/1,CAT,0,0,0,0
2025-04-02,B0DMKCT2C5,SD/Travel Neck/CAT/VCPM/Mar25/1,CAT,0,0,0,0
2025-04-02,B0DW8NKRRM,SD/Travel Wheelchair/Brand/PT/Feb25/1,Brand - PT,0,0,0,0
2025-04-02,B0DW8NKRRM,SD/Travel Wheelchair/CAT/Feb25/1,CAT,0,0,0,0
2025-04-02,B0DW8NKRRM,SD/Travel Wheelchair/RM/AP/Feb25/1,Views Remarketing,0,0,0,0
2025-04-02,B0DW8NKRRM,SD/Travel/Wheelchair/Comp/PT/Feb25/1,Brand - PT,0,0,0,0
2025-04-02,B0B647S4VZ,SD/Wedge Cushion/Brand/PT/VCPM/Feb25/1,brand pt,0,0,0,0
2025-04-02,B09YRHLXR8,SD/Wedge Cushion/COMP/Wakefit/VCPM/Apr23/1,Comp/Wakefit,288,0,27.56,0
2025-04-02,B0BSXBJZWG,SD/Wedge Cushion/UPS/Lumbar/VCPM/Apr23/1,UP/VCPM,0,0,0,0
2025-04-02,B0B647S4VZ,SD/Wedge Cushion/UPS/Lumbar/VCPM/Apr23/1,UP/VCPM,0,0,0,0
2025-04-02,B0D3XX9TJZ,SD/Wedge Plus/Brand/PT/VCPM/May24/1,brand pt,0,0,0,0
